"","logFC","logCPM","F","PValue","FDR"
"Mapk3",0.814710995631459,6.84112713259531,7.41748760212244,0.0113776257312587,0.336766988036076
"Vegfc",1.19626325089871,5.63481871037749,7.39277888275201,0.011499327218357,0.338771259601831
"Cpeb1",-1.6652765056263,5.50931392448022,7.3626124061966,0.0116498480897795,0.341477454317231
"Atp1b1",-0.996887869305081,6.49637017569086,7.33885687372213,0.0117699001483163,0.341477454317231
"Nop58",-0.737187484737102,7.60790607831777,7.32747843247229,0.0118278824236086,0.341477454317231
"Nxpe4",1.16720799990676,5.45405304574243,7.32668302516358,0.0118319473516737,0.341477454317231
"Mrps12",-1.43839702820869,5.7316056269682,7.32056192827468,0.0118632804846464,0.341477454317231
"Samd4",-0.735146768886384,8.1046179892806,7.30761559380975,0.0119298511589099,0.341725150623946
"Ubash3b",-0.941493963850551,7.48126649709555,7.38052185528685,0.0119836147513979,0.341725150623946
"Abca9",-1.43002610973593,5.69382542298926,7.28727724034922,0.012035260284923,0.341725150623946
"Mrpl38",-1.33140095094259,5.77864248326101,7.25131593082403,0.0122241469627731,0.34552487473604
"H2-D1",0.517046022084357,9.70279860379135,7.22879534612985,0.0123440897508703,0.345918667635373
"B3galt1",-0.965767301742405,6.87615380865924,7.22800326700808,0.0123483317211671,0.345918667635373
"Gsn",0.619215717742418,8.67915980264335,7.2155532445292,0.0124152180871864,0.346246637764866
"Gpx3",1.53035468947062,5.13449840084087,7.20527599646184,0.0124707307993541,0.346255910468792
"Rab9",1.15102528986126,5.45056910096974,7.18767789220772,0.0125664203219674,0.346454639153149
"Cd300lg",0.704235814963475,7.23801767733962,7.18367248359236,0.0125883119883535,0.346454639153149
"Egfl7",0.733358971962386,8.04212752801804,7.22174162617405,0.0128938031474116,0.352997191608553
"Rassf9",1.12485527295765,5.68592490695159,7.12061172479063,0.0129385424812697,0.352997191608553
"Etv6",-0.706217768176638,7.84074402643346,7.0909324104432,0.0131070641925832,0.356046873629697
"Mbd5",-1.01888307579777,6.6727719764963,7.06084467116102,0.0132803660108115,0.359199554818285
"Thbs1",-0.968102868726259,7.37759477826153,7.1479542882467,0.0134506694494691,0.362244424014671
"Lhfp",-0.630503421193518,9.56175163101671,7.03033070796909,0.013734940883193,0.367569570255563
"Epb41",-0.912068185740775,7.44457252117493,7.00506799289941,0.0138861237757879,0.367569570255563
"Mgat4b",1.17682476568142,5.38363182398536,6.95578034683341,0.0139055290883351,0.367569570255563
"Ifi211",0.936092617299187,6.08874152096918,6.94385599880194,0.0139784991745986,0.367569570255563
"Lars",1.10881831461084,5.61290109842638,6.93536177642272,0.0140307352047565,0.367569570255563
"Sox5",-0.600285332257065,8.64260536315146,6.9242773768178,0.0140992222871555,0.367569570255563
"Plaur",-1.44372148290398,5.72025594789956,6.92062245766565,0.0141218852909448,0.367569570255563
"Smg1",0.74122210377487,6.97729713959392,6.8906436651327,0.0143092908885543,0.367569570255563
"Uba6",-1.99717657776961,5.14835984233296,6.8850472248332,0.0143445772947457,0.367569570255563
"0610012G03Rik",0.924859960650551,6.21375374500746,6.88101734121371,0.0143700454885092,0.367569570255563
"Parp12",1.28587761941396,5.24909066398208,6.86460051672264,0.0144743114033879,0.367569570255563
"Nmt2",-1.37641595947001,5.84526782865444,6.86217346250078,0.0144897963784985,0.367569570255563
"Abcc9",-0.525280806682041,10.9595763507314,6.85308279342765,0.0145479581079341,0.367569570255563
"Cavin1",0.605953694336715,8.2432362091662,6.85121094545226,0.014559965915529,0.367569570255563
"Mnd1",-1.11555454064229,6.64930707993042,6.88186965642406,0.0145609976480524,0.367569570255563
"Sod1",0.711431682289588,7.06588785655684,6.84047338502553,0.0146290574415912,0.367569570255563
"Ccdc28b",1.16592965595019,5.37621912721443,6.82649429379728,0.0147195468700741,0.367569570255563
"C2cd2",-0.875390623138673,6.84939535074806,6.82113596620942,0.0147543952116014,0.367569570255563
"Cct3",-0.91172269514089,6.73947595584388,6.81999752858228,0.0147618108028275,0.367569570255563
"Adamts4",-0.655209405484459,9.01640957682667,6.82053312184149,0.0149573365046615,0.367569570255563
"Fis1",0.753526987059662,7.17380540823232,6.78956692449443,0.0149615557276874,0.367569570255563
"Rerg",-0.724092340098639,7.71297847729507,6.78227478187838,0.0150098607039402,0.367569570255563
"Scn3a",-0.95822835534775,6.97818384358335,6.78796478111327,0.0150684998781232,0.367569570255563
"Sec62",-0.609381463551201,8.3640572525303,6.76910708530742,0.0150975213932768,0.367569570255563
"Cdipt",-1.54185584745792,5.39936237648253,6.76681757233711,0.0151128205778383,0.367569570255563
"Ldb1",-1.44270044547879,5.52000226954128,6.75084493327463,0.0152200294327907,0.368747817338848
"Kctd12",0.925639248935043,6.12908591045993,6.73882289150507,0.0153012728673391,0.369290335548279
"Kcnt2",-0.754925601569479,7.57722607513569,6.71749183999456,0.0154466007301846,0.370567350990129
"Tagln",0.996613289461755,7.52679930704553,7.57312889614319,0.015474367923247,0.370567350990129
"Mitf",-1.36674004249989,5.64594909444876,6.70515417657738,0.0155313487347257,0.370567350990129
"Slc6a6",0.663076548949161,7.44602870337562,6.67969381249606,0.0157078570431339,0.373106136206729
"Nr1h3",-0.973126474409941,6.47823704307613,6.67270778352709,0.0157566734812404,0.373106136206729
"Rgl1",-0.856920448377377,6.92167872657977,6.62576756930574,0.0160890352413105,0.378247034265376
"Nbn",-1.99517192553365,5.12299117752734,6.62502759702596,0.0160943359599769,0.378247034265376
"Nrxn1",-1.02406908007496,9.12828621119885,8.18868272606533,0.0161724458047562,0.37866454263002
"Fam92a",1.25161714769876,5.40751975456697,6.58581432450914,0.0163780020887834,0.378929625735258
"S100a13",0.645845636896509,7.51231041326996,6.5797675682489,0.0164222310449727,0.378929625735258
"Myl9",0.867940971756119,7.87101167618184,7.12537546454747,0.0164599332539146,0.378929625735258
"Josd1",1.58209195633584,4.93525251362524,6.5730738526761,0.0164713454012192,0.378929625735258
"Ubn2",0.690538104131892,7.23101737922851,6.57112119142208,0.0164857032391594,0.378929625735258
"Arhgap26",-0.659831102412368,8.03238304559396,6.51877601217627,0.0168757719092045,0.38408703916144
"P3h2",-0.992656160303024,6.84614987416208,6.53210779915388,0.01687734434685,0.38408703916144
"Pdzd2",-0.546632469937595,8.98327494865655,6.51640106325601,0.0168937088141128,0.38408703916144
"Nlk",-0.862620981222167,7.16016166048487,6.4859659559728,0.0171789838454423,0.389162901191879
"Rplp1",0.462612422111629,11.0341328523836,6.46593004174511,0.0172798953320219,0.389970366936348
"Art3",-0.517907655513476,9.20898484768519,6.45832530155682,0.0173389214940623,0.389970366936348
"Smurf2",-0.856584653637121,6.74052694170144,6.4432540297989,0.01745655766687,0.391213926284318
"Spindoc",-1.62401920097332,5.47804823806608,6.4189616983398,0.0176480200735756,0.393012716952668
"Ucp2",1.26731755567808,5.2368415737973,6.41718856208601,0.0176620854471159,0.393012716952668
"Slc25a25",-0.94227855835149,6.62336638822346,6.37865525397283,0.0179708180998713,0.397440743688908
"Aida",1.00851605299118,5.97818470588757,6.36036777562794,0.0181194136796427,0.397440743688908
"Eif2ak2",0.996380015278126,5.86515743515368,6.35988560098281,0.0181233498648342,0.397440743688908
