,logFC,logCPM,F,PValue,FDR
Sh3bp2,-0.690976719,6.267271139,8.148210385,0.00995135,0.27653752
Pgghg,-1.31004562,4.517472601,8.127638297,0.010030868,0.276793776
Znrf1,-0.751658117,6.17533514,8.111778503,0.010092656,0.276793776
Mxd4,0.70305961,6.414327767,8.10715952,0.010110731,0.276793776
Cpt1a,0.797686982,5.711838984,8.060268834,0.010296287,0.278147557
Tlr2,-0.584508778,7.485258707,8.058455906,0.010303537,0.278147557
Reps1,-1.148875436,4.733558543,8.025501426,0.010436327,0.278147557
Arl5b,-0.747615785,6.257735748,8.021312142,0.010453345,0.278147557
Cd80,-0.882266613,5.404916777,8.01941135,0.010461076,0.278147557
Hsp90b1,-0.450746172,9.022282001,8.019191791,0.01046197,0.278147557
Nlrp3,-0.776310768,8.624586961,9.282078086,0.010538815,0.278781023
Slc4a7,-0.717632478,6.359644646,7.988764104,0.010586621,0.278781023
Mfsd11,-0.768523638,5.885334893,7.975354762,0.010642081,0.278913309
Spaca6,-0.813653604,5.665076586,7.959958379,0.01070616,0.279269183
Rapgef5,0.778246313,5.814396264,7.94230644,0.010780159,0.279879241
Gbp7,0.746162958,6.348710021,7.901067049,0.010955278,0.283096667
Jdp2,-0.683080555,7.045137531,7.915514321,0.011036529,0.283869788
Bcl2a1d,-0.875489375,5.451782171,7.830738441,0.011261312,0.285395232
Mga,-0.752051368,6.261832671,7.828610987,0.011270717,0.285395232
Gm43661,-1.134603299,4.98051785,7.824704573,0.011288011,0.285395232
Usp32,-0.666800872,6.120485109,7.819431182,0.011311402,0.285395232
1700017B05Rik,-0.921382071,5.105226677,7.809886405,0.011353879,0.285395232
Atp6v1c1,-0.561369074,7.039205159,7.778742075,0.011493726,0.287603186
Rp9,0.867801978,5.82257868,7.738654459,0.011676576,0.288585497
Sde2,-0.572669714,7.425507019,7.733810865,0.011698889,0.288585497
Tlr7,-0.590257828,6.60246643,7.731272318,0.011710602,0.288585497
Mylk,0.782066899,5.89700071,7.724541056,0.011741725,0.288585497
Ms4a6d,-0.431204881,8.445118056,7.639706936,0.012142002,0.294359315
AI413582,0.903723944,5.228894928,7.639492962,0.012143031,0.294359315
Ncf2,-0.504516264,7.476874339,7.621591567,0.012229442,0.294359315
Grn,0.377377969,9.381074197,7.621431544,0.012230218,0.294359315
Gpcpd1,0.622977095,6.558173252,7.618838555,0.012242792,0.294359315
Acsl4,-0.676148447,6.683137668,7.588222016,0.012392365,0.296665699
Zfp800,-0.747382885,5.808441453,7.543360833,0.012615237,0.300451472
Mfhas1,-0.681878255,6.623224743,7.527195758,0.012696643,0.300451472
Vma21,0.710917388,6.446766338,7.523863264,0.012713498,0.300451472
Denr,0.65848957,6.665517689,7.496734986,0.012851645,0.302075275
Abcg1,1.170285713,4.596331301,7.455884161,0.013062856,0.302075275
Fth1,-0.292066637,13.15072993,7.451855496,0.013083895,0.302075275
Vim,-0.376150968,11.22629869,7.512527357,0.013087795,0.302075275
Rnaset2a,0.79930911,5.627745632,7.450579468,0.013090567,0.302075275
Rasgrp3,0.746051981,6.019488464,7.446875,0.013109958,0.302075275
Hpgd,0.714991971,8.219048247,8.123144085,0.01325155,0.303505916
Lgals1,0.361489641,9.90728273,7.405351729,0.013329524,0.303505916
Auts2,-0.632361082,6.898967214,7.39519039,0.01338388,0.303505916
Rusc2,-0.841552528,6.165577449,7.463655023,0.013425044,0.303505916
Pgs1,-0.673917825,6.028224989,7.383548029,0.013446465,0.303505916
Egr2,0.725659115,6.251016014,7.365450133,0.013544404,0.303707845
Ifi35,0.745304476,6.097016532,7.358902187,0.013580035,0.303707845
Eng,0.679322439,6.276780921,7.351549601,0.013620171,0.303707845
Txnrd1,-0.500723933,8.512746605,7.29431694,0.013937172,0.30577035
Add3,0.630284013,6.602229751,7.294002724,0.013938935,0.30577035
Synrg,0.981702532,5.127963912,7.292701472,0.013946239,0.30577035
Erlec1,1.176914869,4.838494738,7.282952744,0.014001096,0.30577035
Marcksl1,-0.367192262,9.31332777,7.2703185,0.014072549,0.30577035
Etv1,0.768690167,5.874308492,7.266314883,0.014095277,0.30577035
Hnrnpd,0.688820049,6.387426432,7.258094389,0.014142073,0.30577035
Tollip,-0.794878687,5.859994471,7.251818015,0.014177919,0.30577035
Cstb,-0.390433872,9.203601123,7.233886434,0.014280892,0.30577035
Actg1,-0.343219797,10.60842788,7.226369151,0.01432431,0.30577035
5033421B08Rik,-0.596660244,6.663514868,7.203571339,0.014456893,0.30577035
Cxcr4,-0.758600193,6.268389402,7.197814187,0.014490591,0.30577035
Kansl1l,-0.489753033,8.179588247,7.194690448,0.014508912,0.30577035
Dgkh,-0.6312815,6.175206301,7.182536442,0.014580444,0.30577035
Zbtb7c,-0.770296256,5.879983931,7.171923886,0.014643228,0.30577035
Chchd10,1.121504754,5.174819336,7.243787701,0.014645221,0.30577035
Rufy1,1.166290337,4.79476162,7.170336017,0.014652648,0.30577035
Cox7a1,0.902686993,5.442226553,7.10242652,0.015061945,0.313129917
C9orf72,-0.688361764,6.230268182,7.089407411,0.015141869,0.313343575
Eif2ak2,0.790342956,5.788543307,7.082325025,0.015185548,0.313343575
H2-M3,0.731032083,5.709249334,7.073050395,0.01524296,0.313358986
Pdgfa,-0.692807213,5.910677274,7.031978654,0.015500148,0.314531266
Tmtc2,-0.805425596,6.5104942,7.22421841,0.01558393,0.314531266
Pxn,-0.542766657,7.105853678,7.013846482,0.015615237,0.314531266
Itga9,-0.58258788,6.915800501,7.011312576,0.015631396,0.314531266
Mrps14,0.626892068,6.424053271,6.993059456,0.015748358,0.314531266
Luzp1,-0.546188814,7.03152736,6.988679767,0.015776568,0.314531266
Notch1,-0.597203112,6.507580088,6.979804607,0.015833907,0.314531266
Lamtor1,0.586015501,7.007987676,6.976927517,0.015852546,0.314531266
Ndufb8,0.488139965,7.655832531,6.975799205,0.015859862,0.314531266
Rassf1,-0.501570987,7.236589059,6.969838881,0.015898572,0.314531266
Ndufs5,0.496934791,7.273877134,6.965681745,0.015925634,0.314531266
Kcnk13,-0.638747886,7.0358544,6.982613669,0.015989232,0.314663538
Ppid,-0.97628756,5.131285253,6.908809719,0.016301097,0.317133825
Gbp3,0.857774316,5.330731514,6.905816087,0.016321134,0.317133825
Rab11b,0.625674092,6.494029612,6.904256295,0.016331585,0.317133825
Arhgap10,-0.452384264,8.035622097,6.902382719,0.016344148,0.317133825
Dnaja1,-0.892808293,10.49462293,9.989338921,0.016467095,0.318402225
Yme1l1,-0.758213922,5.74199037,6.844924172,0.016734763,0.320920594
Cx3cr1,0.748951974,6.383182642,6.865422949,0.016771883,0.320920594
